Brand,Model,Insurance Validity,Fuel Type,Seats,Kms Driven (in kms),RTO,Ownership,Engine Displacement (in cc),Transmission,Year of Manufacture,Mileage (in kmpl),Max Power (in bhp),Torque (in nm),Wheel Size,Registration Month,Registration Year,Depreciation Rate (in %),Price (in lacs),City
Hyundai,Verna VTVT 1.6 AT SX Option,Third Party,Petrol,5,"57,310",KA51,First Owner,1591,Automatic,2017,17,121.3,151,16,Jun,2017,60,8.32,Bangalore
Honda,Jazz 1.5 VX i DTEC,Third Party,Diesel,5,"50,617",KA66,Second Owner,1498,Manual,2017,27.3,98.6,200,15,Jun,2017,60,7.28,Bangalore
Hyundai,i20 Asta 1.2,Third Party,Petrol,5,"38,098",KA51,First Owner,1197,Manual,2017,18.6,81.83,114.7,16,Jun,2017,60,6.79,Bangalore
Hyundai,i20 Sportz 1.2,Comprehensive,Petrol,5,"70,473",KA02,Second Owner,1197,Manual,2014,18.6,81.83,114.7,,Jun,2014,75,4.87,Bangalore
Maruti,Alto 800 LXI,Comprehensive,Petrol,5,"92,747",KA01,First Owner,796,Manual,2018,24.7,47.3,69,,Jun,2018,50,2.88,Bangalore
Tata,Altroz XE,Comprehensive,Petrol,5,"34,988",KA05,First Owner,1199,Manual,2021,19.33,86.83,113,,Jun,2021,20,6.7,Bangalore
Porsche,Cayenne Platinum Edition,Comprehensive,Petrol,5,"20,500",PB10,First Owner,2995,Automatic,2020,12.5,420,550,18,Feb,2020,30,1.25,Bangalore
BMW,3 Series Gran Limousine 330 Li Luxury Line,Comprehensive,Petrol,5,"7,500",UP14,First Owner,1998,Automatic,2022,15.3,254.79,400,17,Jul,2022,15,58.0,Bangalore
BMW,5 Series 530i Sport Line,Comprehensive,Petrol,5,"37,000",DL10,First Owner,1998,Automatic,2017,15.56,252,350,18,Dec,2017,60,40.0,Bangalore
Mercedes-Benz,S-Class S 350 d,Comprehensive,Diesel,5,"17,000",HR26,First Owner,2925,Automatic,2021,13.5,281.61,600,18,Feb,2021,20,1.1,Bangalore
Land,Rover Discovery Sport TD4 HSE,Comprehensive,Diesel,5,"46,000",UP14,First Owner,1999,Automatic,2019,12.63,147.5,400,17,Aug,2019,40,45.75,Bangalore
Porsche,Macan S,Third Party insurance,Petrol,5,"3,800",HR26,First Owner,2894,Automatic,2022,,375.48,520,20,Apr,2022,15,90.0,Bangalore
Audi,Q8 Celebration Edition,Comprehensive,Petrol,5,"28,000",HR26,First Owner,2995,Automatic,2022,9.8,335.25,500,19,Mar,2022,15,1.01,Bangalore
Mahindra,XUV500 W8 2WD,Comprehensive,Diesel,7,"69,310",KA51,First Owner,2179,Manual,2015,16,140,330,17,Mar,2015,75,9.95,Bangalore
Maruti,Baleno 1.2 CVT Delta,Comprehensive,Petrol,5,"50,739",KA02,Second Owner,1197,Automatic,2017,21.4,83.1,115,,Jun,2017,60,7.16,Bangalore
Hyundai,Venue S,Third Party,Petrol,5,"23,241",KA04,First Owner,1197,Manual,2020,17.52,81.86,113.76,,Jun,2020,30,8.74,Bangalore
Tata,Harrier XZ Plus Dark Edition,Third Party,Diesel,5,"28,665",KA53,First Owner,1956,Manual,2021,16.35,167.67,350,18,Jun,2021,20,19.61,Bangalore
Honda,City i VTEC V,Comprehensive,Petrol,5,"63,623",KA04,First Owner,1497,Manual,2017,17.8,117.3,145,15,Jun,2017,60,7.32,Bangalore
Maruti,Celerio VXI Optional MT BSIV,Comprehensive,Petrol,5,"33,155",KA50,First Owner,998,Manual,2017,23.1,67.04,90,,Jun,2017,60,4.65,Bangalore
Hyundai,i20 Active 1.4 SX,Third Party,Diesel,5,"56,398",KA05,First Owner,1396,Manual,2015,21.19,88.73,220,16,Jun,2015,75,6.56,Bangalore
Hyundai,EON Magna Plus,Comprehensive,Petrol,5,"29,260",KA03,Second Owner,814,Manual,2015,21.1,55.2,74.5,,Jul,2015,75,3.03,Bangalore
Maruti,Swift Dzire VXi,Third Party,Petrol,5,"69,820",KA01,First Owner,1298,Manual,2009,17.5,85.8,114,14,Jun,2009,75,3.08,Bangalore
Maruti,Celerio VXI,Third Party,Petrol,5,"26,443",KA41,First Owner,998,Manual,2017,23.1,67.04,90,,Jun,2017,60,4.95,Bangalore
Honda,Jazz 1.2 V i VTEC,Third Party,Petrol,5,"24,960",KA03,First Owner,1199,Manual,2016,18.7,88.7,110,15,Jun,2016,70,6.44,Bangalore
Hyundai,EON Magna Plus,Comprehensive,Petrol,5,"86,118",KA02,Second Owner,814,Manual,2018,21.1,55.2,74.5,,Jun,2018,50,3.52,Bangalore
Maruti,Swift Dzire VXI,Comprehensive,Petrol,5,"30,437",KA51,First Owner,1197,Manual,2017,20.85,83.14,115,,Jun,2017,60,6.21,Bangalore
Tata,Nexon 1.2 Revotron XM,Comprehensive,Petrol,5,"48,908",KA64,First Owner,1198,Manual,2019,17,108.5,170,,Mar,2019,40,8.25,Bangalore
Honda,Amaze VX CVT i-VTEC,Not Available,Petrol,5,"67,746",KA01,First Owner,1199,Automatic,2017,18.1,88.7,110,14,Jan,2017,60,6.06,Bangalore
Hyundai,Creta SX,Comprehensive,Petrol,5,"42,000",KA04,First Owner,1497,Manual,2020,,113.18,143.8,17,Mar,2020,30,15.5,Bangalore
Lexus,NX 300h Luxury,Comprehensive,Petrol,5,"11,000",KA05,First Owner,2499,Automatic,2018,18.32,194.37,210,18,Mar,2018,50,55.0,Bangalore
Maruti,Vitara Brezza LDi Option,Comprehensive,Diesel,5,"30,333",KA51,First Owner,1248,Manual,2017,24.3,88.5,200,,Jun,2017,60,8.45,Bangalore
Maruti,Alto K10 VXI AMT,Third Party,Petrol,5,"28,733",KA02,Second Owner,998,Automatic,2016,23.95,67.05,90,,Jun,2016,70,3.99,Bangalore
Hyundai,Grand i10 1.2 Kappa Sportz Option AT,Comprehensive,Petrol,5,"19,104",KA02,Second Owner,1197,Automatic,2017,18.9,81.86,113.75,14,Jun,2017,60,6.25,Bangalore
Honda,City i VTEC V,Comprehensive,Petrol,5,"41,000",KA02,First Owner,1497,Manual,2010,17.4,117.3,145,15,Mar,2010,75,3.65,Bangalore
Hyundai,Grand i10 1.2 Kappa Sportz Option AT,Third Party,Petrol,5,"23,015",KA41,Second Owner,1197,Automatic,2019,18.9,81.86,113.75,14,Jun,2019,40,7.09,Bangalore
Toyota,Etios Liva G,Third Party,Petrol,5,"33,715",KA41,First Owner,1197,Manual,2012,18.3,,,14,Jun,2012,75,3.45,Bangalore
Maruti,Wagon R VXI BS IV,Third Party,Petrol,5,"37,609",KA05,First Owner,998,Manual,2011,18.9,67.1,90,14,Jun,2011,75,3.13,Bangalore
Renault,KWID 1.0 AMT RXT,Third Party,Petrol,5,"67,009",KA51,First Owner,999,Automatic,2017,24.04,67,91,,Jun,2017,60,3.95,Bangalore
Maruti,Vitara Brezza ZDi Plus AMT,Third Party,Diesel,5,"27,371",KA03,Second Owner,1248,Automatic,2019,24.3,88.5,200,16,Jun,2019,40,10.18,Bangalore
Honda,Jazz 1.2 V i VTEC,Comprehensive,Petrol,5,"49,245",KA53,Second Owner,1199,Manual,2015,18.7,88.7,110,15,Jun,2015,75,5.39,Bangalore
Tata,Harrier XZ Plus Dark Edition,Third Party,Diesel,5,"46,406",KA53,First Owner,1956,Manual,2020,16.35,167.67,350,18,Jun,2020,30,18.01,Bangalore
Maruti,Wagon R VXI BS IV,Comprehensive,Petrol,5,"33,280",KA53,First Owner,998,Manual,2015,20.51,67.04,90,,Jun,2015,75,4.11,Bangalore
Hyundai,Santro Sportz AMT,Third Party,Petrol,5,"32,829",KA19,First Owner,1086,Automatic,2021,20.3,68.05,99,,Jun,2021,20,5.56,Bangalore
Maruti,Baleno 1.2 CVT Alpha,Third Party,Petrol,5,"38,463",KA41,First Owner,1197,Automatic,2018,21.4,83.1,115,16,Jun,2018,50,8.27,Bangalore
Mahindra,Scorpio S10 AT 4WD,Third Party,Diesel,7,"70,202",KA51,First Owner,2179,Automatic,2017,15.4,120,280,17,Jun,2017,60,11.36,Bangalore
Renault,Duster RXZ Turbo,Third Party,Petrol,5,"48,964",KA59,First Owner,1330,Manual,2020,16.42,153.866,254,R17,Jun,2020,30,11.05,Bangalore
Mahindra,XUV500 AT W10 FWD,Comprehensive,Diesel,7,"84,000",KA05,First Owner,2179,Automatic,2016,16,140,330,17,May,2016,70,13.45,Bangalore
Hyundai,Xcent 1.1 CRDi S,Comprehensive,Diesel,5,"46,175",KA01,First Owner,1120,Manual,2016,24.4,71,180.4,,Mar,2016,70,4.45,Bangalore
Volkswagen,Taigun 1.0 TSI Highline AT,Comprehensive,Petrol,5,"5,700",KA04,First Owner,999,Automatic,2022,18.41,113.98,178,16,Jun,2022,15,15.85,Bangalore
Toyota,Fortuner 4x2 AT,Comprehensive,Diesel,7,"52,000",KA01,First Owner,2982,Automatic,2013,12.55,168.5,360,17,Mar,2013,75,17.75,Bangalore
Hyundai,i20 1.2 Asta Option,Comprehensive,Petrol,5,"50,856",KA02,First Owner,1197,Manual,2017,18.6,81.83,114.7,16,Mar,2017,60,7.25,Bangalore
Maruti,Ertiga ZXI,Not Available,Petrol,7,"61,122",KA51,First Owner,1373,Manual,2013,16.02,93.7,130,15,Oct,2013,75,6.34,Bangalore
Hyundai,i20 1.2 Sportz,Comprehensive,Petrol,5,"53,000",KA03,First Owner,1197,Manual,2011,17,80 PS at 5200 ,"11.4 kgm at 4,000 r",14,Mar,2011,75,4.0,Bangalore
Honda,Mobilio V Option i-VTEC,Comprehensive,Petrol,7,"35,000",KA51,Second Owner,1497,Manual,2014,17.3,117.3,145,15,Dec,2014,75,5.75,Bangalore
Tata,Harrier XZ BSIV,Third Party,Diesel,5,"42,666",KA51,First Owner,1956,Manual,2019,17,138.1,350,17,Jun,2019,40,14.86,Bangalore
Ford,Figo 1.5D Titanium MT,Third Party,Diesel,5,"94,603",KA18,First Owner,1498,Manual,2018,25.83,99,215,14,Jun,2018,50,6.06,Bangalore
Hyundai,i20 Sportz 1.2,Third Party,Petrol,5,"76,059",KA25,Second Owner,1197,Manual,2014,18.6,81.83,114.7,,Jun,2014,75,4.57,Bangalore
Hyundai,i20 Asta 1.2,Third Party,Petrol,5,"37,053",KA51,Second Owner,1197,Manual,2017,18.6,81.83,114.7,16,Jun,2017,60,6.59,Bangalore
Ford,Ecosport 1.5 Ti VCT MT Ambiente BSIV,Third Party,Petrol,5,"69,582",KA03,First Owner,1499,Manual,2017,15.85,110.4,140,,Jun,2017,60,6.43,Bangalore
Maruti,Vitara Brezza ZDi Plus AMT Dual Tone,Third Party insurance,Diesel,5,"1,34,093",KA01,First Owner,1248,Automatic,2018,24.3,88.5,200,16,Jul,2018,50,8.95,Bangalore
Tata,Tiago XZ Plus,Third Party,Petrol,5,"29,388",KA51,First Owner,1199,Manual,2019,23.84,83.83,114,15,Jun,2019,40,5.82,Bangalore
Maruti,Celerio VXI,Third Party,Petrol,5,"32,336",KA09,First Owner,998,Manual,2017,23.1,67.04,90,,Jun,2017,60,4.66,Bangalore
Hyundai,Creta 1.6 VTVT E Plus,Third Party,Petrol,5,"54,830",KA50,Second Owner,1591,Manual,2018,15.29,121.3,151,,Jun,2018,50,9.02,Bangalore
Honda,City i VTEC V,Comprehensive,Petrol,5,"56,908",KA03,First Owner,1497,Manual,2015,17.4,117.3,145,15,Jun,2015,75,6.64,Bangalore
Hyundai,i10 Sportz 1.1L,Third Party,Petrol,5,"38,906",KA04,First Owner,1086,Manual,2016,19.81,68.05,99.04,,Jun,2016,70,4.28,Bangalore
Hyundai,Grand i10 Sportz,Comprehensive,Petrol,5,"37,870",KA51,Second Owner,1197,Manual,2014,18.9,82,114,,Jun,2014,75,4.42,Bangalore
Hyundai,Alcazar Signature Dual Tone AT,Comprehensive,Petrol,6,"13,473",KA03,First Owner,1999,Automatic,2021,14.2,156.9,191,18,Jul,2021,20,21.65,Bangalore
Maruti,SX4 Zxi BSIII,Not Available,Petrol,5,"67,006",KA51,First Owner,1586,Manual,2010,15,104,1,16,Feb,2010,75,2.88,Bangalore
Fiat,Punto 1.3 Emotion,Comprehensive,Diesel,5,"36,000",KA51,First Owner,1248,Manual,2013,20.3,75,197,15,Feb,2013,75,3.45,Bangalore
Chevrolet,Beat Diesel LS,Comprehensive,Diesel,5,"68,000",KA53,First Owner,936,Manual,2014,25.44,56.3,142.5,,Feb,2014,75,2.99,Bangalore
Ford,Ecosport 1.5 Ti VCT MT Titanium,Not Available,Petrol,5,"40,204",KA04,Second Owner,1499,Manual,2014,15.8,110,140,16,Feb,2014,75,5.72,Bangalore
Maruti,Zen Estilo 1.1 VXI BSIII,Not Available,Petrol,5,"46,110",CG10,First Owner,1061,Manual,2008,18.2,64,84,13,Jan,2009,75,1.15,Bangalore
Hyundai,Xcent 1.2 VTVT SX Option,Comprehensive,Petrol,5,"36,060",KA04,Second Owner,1197,Manual,2018,20.14,81.86,113.75,15,Oct,2018,50,6.0,Bangalore
Ford,Ecosport 1.5 DV5 MT Trend,Not Available,Diesel,5,"75,351",MH14,First Owner,1498,Manual,2015,22.7,89.84,204,,Dec,2015,75,7.0,Bangalore
Honda,City i VTEC V,Comprehensive,Petrol,5,"89,969",KA03,First Owner,1497,Manual,2017,17.8,117.3,145,15,Aug,2017,60,7.55,Bangalore
Hyundai,i20 Asta 1.2,Third Party,Petrol,5,"39,569",KA03,First Owner,1197,Manual,2016,18.6,81.83,114.7,16,Jun,2016,70,6.72,Bangalore
Maruti,Vitara Brezza ZDi Plus AMT,Third Party,Diesel,5,"64,773",KA03,First Owner,1248,Automatic,2018,24.3,88.5,200,16,Jun,2018,50,9.8,Bangalore
Maruti,Baleno 1.2 CVT Delta,Third Party,Petrol,5,"67,120",KA01,First Owner,1197,Automatic,2018,21.4,83.1,115,,Jun,2018,50,7.24,Bangalore
Hyundai,i10 Sportz,Third Party,Petrol,5,"54,711",KA03,First Owner,1197,Manual,2012,20.36,78.9,111.8,13,Jun,2012,75,3.32,Bangalore
Maruti,Wagon R LXI BS IV,Third Party,Petrol,5,"51,638",KA05,Second Owner,998,Manual,2010,18.9,67.1,90,13,Jun,2010,75,2.45,Bangalore
Maruti,Celerio VXI AT,Comprehensive,Petrol,5,"93,915",KA51,Second Owner,998,Automatic,2015,23.1,67.04,90,,Jun,2015,75,4.0,Bangalore
Skoda,Rapid 1.6 MPI AT Style BSIV,Third Party,Petrol,5,"15,809",KA03,First Owner,1598,Automatic,2018,14.84,103.2,153,16,Jun,2018,50,11.01,Bangalore
Hyundai,Elantra VTVT SX,Third Party,Petrol,5,"9,026",KA53,First Owner,1999,Manual,2021,14.59,150.19,192,R16,Jun,2021,20,15.79,Bangalore
Hyundai,i10 Era,Third Party,Petrol,5,"50,164",KA04,First Owner,1086,Manual,2012,19.81,68.05,99.04,,Jun,2012,75,3.18,Bangalore
Maruti,Swift Dzire AMT ZDI,Third Party insurance,Diesel,5,"98,901",KA03,First Owner,1248,Automatic,2017,28.4,74.02,190,15,Oct,2017,60,6.98,Bangalore
Honda,City i VTEC V,Third Party,Petrol,5,"50,524",KA01,Second Owner,1497,Manual,2014,17.4,117.3,145,15,Jun,2014,75,6.06,Bangalore
Hyundai,Verna 1.6 SX VTVT (O),Third Party,Petrol,5,"67,620",KA51,First Owner,1591,Manual,2015,17.1,121.3,154.9,16,Jan,2015,75,6.0,Bangalore
Mahindra,XUV500 W9 2WD,Third Party,Diesel,7,"39,961",KA05,First Owner,2179,Manual,2020,16,138,330,17,Nov,2020,30,18.0,Bangalore
Maruti,Swift 1.3 VXi,Comprehensive,Petrol,5,"64,000",KA01,First Owner,1298,Manual,2011,16.1,8,11,14,Aug,2011,75,2.4,Bangalore
BMW,3 Series GT Luxury Line,Comprehensive,Diesel,5,"11,441",KA51,First Owner,1995,Automatic,2017,21.76,188,400,18,Jan,2017,60,37.95,Bangalore
Hyundai,i10 Magna,Comprehensive,Petrol,5,"61,000",KA05,Third Owner,1197,Manual,2010,20.36,78.9,111.7,13,May,2010,75,2.95,Bangalore
Hyundai,i20 1.2 Asta,Comprehensive,Petrol,5,"97,000",KA04,First Owner,1197,Manual,2010,17,80 PS at 5200 ,"11.4 kgm at 4,000 r",14,May,2010,75,3.9,Bangalore
Ford,Figo Diesel Titanium,Comprehensive,Diesel,5,"1,06,913",KA03,Third Owner,1399,Manual,2012,20,68,160,14,Apr,2013,75,2.69,Bangalore
Audi,A4 1.8 TFSI,Comprehensive,Petrol,5,"82,141",KA03,Second Owner,1781,Automatic,2009,12.3,16,22,16,Sept,2009,75,10.49,Bangalore
Maruti,Swift Dzire ZXI Plus,Comprehensive,Petrol,5,"39,252",KA04,First Owner,1197,Manual,2017,21.21,81.80,113,15,Jun,2017,60,6.72,Bangalore
Maruti,Baleno 1.2 CVT Delta,Comprehensive,Petrol,5,"57,294",KA51,Second Owner,1197,Automatic,2016,21.4,83.1,115,,Jun,2016,70,6.65,Bangalore
Hyundai,EON Magna Plus,Third Party,Petrol,5,"36,494",HR01,First Owner,814,Manual,2015,21.1,55.2,74.5,,Jun,2015,75,2.94,Bangalore
Maruti,Wagon R VXI BS IV,Comprehensive,Petrol,5,"44,063",KA50,Second Owner,998,Manual,2017,20.51,67.04,90,,Jun,2017,60,4.46,Bangalore
Hyundai,Creta 1.6 CRDi AT SX Plus,Comprehensive,Diesel,5,"69,045",KA03,First Owner,1582,Automatic,2018,17.01,126.2,259.9,17,Jun,2018,50,13.03,Bangalore
Mahindra,KUV 100 mFALCON D75 K6 Plus,Third Party,Diesel,6,"51,352",KA04,Second Owner,1198,Manual,2017,25.32,77,190,,Jun,2017,60,5.0,Bangalore
Maruti,Baleno 1.2 Zeta,Third Party,Petrol,5,"44,437",KA03,Second Owner,1197,Manual,2017,21.4,83.1,115,16,Jun,2017,60,6.52,Bangalore
Maruti,Baleno 1.2 Zeta,Third Party,Petrol,5,"35,784",KA01,Second Owner,1197,Manual,2018,21.4,83.1,115,16,Jun,2018,50,6.86,Bangalore
Maruti,Wagon R VXI BS IV,Third Party,Petrol,5,"85,985",KA01,First Owner,998,Manual,2012,18.9,67.1,90,14,Jun,2012,75,3.0,Bangalore
Hyundai,Grand i10 1.2 Kappa Sportz Option,Third Party,Petrol,5,"69,920",KA42,Second Owner,1197,Manual,2021,18.9,81.86,113.75,,Jun,2021,20,4.96,Bangalore
Hyundai,Verna 1.6 SX VTVT,Comprehensive,Petrol,5,"40,952",KA51,First Owner,1591,Manual,2017,17.01,121.3,154.9,16,Jun,2017,60,8.54,Bangalore
Renault,Duster 85PS Diesel RxL,Third Party,Diesel,5,"50,368",KA04,First Owner,1461,Manual,2014,20.45,83.8,200,16,Jun,2014,75,6.65,Bangalore
BMW,X1 sDrive 20D xLine,Comprehensive,Diesel,5,"89,019",KA51,Third Owner,1995,Automatic,2013,17.05,184,380,17,Jul,2013,75,14.49,Bangalore
Volkswagen,Polo 1.2 MPI Comfortline,Comprehensive,Petrol,5,"72,782",KA05,First Owner,1198,Manual,2014,16.47,74,110,,Aug,2014,75,5.35,Bangalore
BMW,X1 sDrive20d,Comprehensive,Diesel,5,"42,873",KA51,Second Owner,1995,Automatic,2012,17.05,184,380,17,Jan,2012,75,14.49,Bangalore
Maruti,Swift Dzire VXI 1.2,Third Party,Petrol,5,"41,000",KA01,First Owner,1197,Manual,2015,21.21,81.80,113,,Apr,2015,75,5.99,Bangalore
Maruti,Celerio VXI Optional,Comprehensive,Petrol,5,"10,617",KA01,First Owner,998,Manual,2016,23.1,67.04,90,,Sept,2016,70,4.75,Bangalore
Volkswagen,Ameo 1.2 MPI Highline Plus,Third Party insurance,Petrol,5,"58,993",KA03,First Owner,1198,Manual,2018,17,73.75,110,16,Dec,2018,50,6.45,Bangalore
Mahindra,Quanto C4,Third Party,Diesel,7,"23,000",KA05,First Owner,1493,Manual,2012,17.21,100,240,,Jun,2012,75,4.25,Bangalore
Hyundai,i20 Magna Optional 1.2,Third Party,Petrol,5,"84,726",KA53,Second Owner,1197,Manual,2014,18.5,82.9,113.8,14,Jun,2014,75,4.28,Bangalore
Maruti,Swift Dzire VXi,Third Party,Petrol,5,"43,066",KA53,First Owner,1298,Manual,2010,17.5,85.8,114,14,Jun,2010,75,3.58,Bangalore
Honda,Brio 1.2 VX MT,Third Party,Petrol,5,"30,624",KA02,First Owner,1198,Manual,2016,18.5,86.8,109,14,Jun,2016,70,4.92,Bangalore
Honda,Amaze E i-DTEC,Third Party insurance,Diesel,5,"81,126",KA02,First Owner,1498,Manual,2018,25.8,98.6,200,,Jun,2018,50,5.78,Bangalore
Renault,Duster Petrol RXS CVT,Third Party,Petrol,5,"47,054",KA03,First Owner,1498,Automatic,2017,14.99,104.5,142,,Jun,2017,60,8.08,Bangalore
Hyundai,Grand i10 1.2 Kappa Sportz BSIV,Third Party,Petrol,5,"58,374",KA05,First Owner,1197,Manual,2019,18.9,81.86,113.75,,Jun,2019,40,5.84,Bangalore
Maruti,Swift Dzire 1.2 ZXi BSIV,Third Party,Petrol,5,"32,487",KA02,First Owner,1197,Manual,2012,17.5,85.8,114,14,Jun,2012,75,5.26,Bangalore
Mercedes-Benz,C-Class C 220d Avantgarde Edition C,Comprehensive,Diesel,5,"21,249",KA05,Second Owner,2143,Automatic,2018,19.27,167.62,400,17,Jun,2018,50,32.9,Bangalore
Maruti,Baleno 1.2 CVT Alpha,Third Party,Petrol,5,"75,693",KA01,Second Owner,1197,Automatic,2018,21.4,83.1,115,16,Jun,2018,50,7.22,Bangalore
Maruti,Ignis 1.2 Sigma BSIV,Third Party,Petrol,5,"90,862",KA25,First Owner,1197,Manual,2018,20.89,81.80,113,,Jun,2018,50,4.62,Bangalore
Volkswagen,Polo GT TSI,Third Party,Petrol,5,"49,260",KA02,Second Owner,1197,Automatic,2018,17.21,103.5,175,16,Jun,2018,50,9.02,Bangalore
Maruti,Vitara Brezza ZDi AMT,Third Party,Diesel,5,"50,740",KA02,First Owner,1248,Automatic,2018,24.3,88.5,200,16,Jun,2018,50,8.85,Bangalore
Mahindra,Scorpio VLX 2WD AT 7S,Comprehensive,Diesel,7,"95,000",KA51,First Owner,2179,Automatic,2012,11.79,120,290,16,Jun,2012,75,5.5,Bangalore
Mahindra,KUV 100 mFALCON G80 K4,Third Party insurance,Petrol,6,"38,614",KA50,Second Owner,1198,Manual,2016,18.15,82,115,,Sept,2016,70,4.25,Bangalore
Tata,Xenon XT EX 4X2,Comprehensive,Diesel,5,"69,000",KA01,Second Owner,2956,Manual,2014,13.49,138.03,320,16,Oct,2014,75,6.95,Bangalore
Maruti,Swift ZXI,Comprehensive,Petrol,5,"89,284",KA03,First Owner,1197,Manual,2014,18.6,85.8,114,15,Jun,2014,75,5.11,Bangalore
Maruti,S-Presso VXI Plus 2019-2022,Comprehensive,Petrol,5,"36,295",KA36,First Owner,998,Manual,2020,21.7,65.71,89,,Jun,2020,30,4.87,Bangalore
Hyundai,i10 Era,Comprehensive,Petrol,5,"89,357",KA03,First Owner,1086,Manual,2011,19.81,68.05,99.04,,Jun,2011,75,2.48,Bangalore
Ford,Freestyle Titanium Plus Diesel BSIV,Comprehensive,Diesel,5,"32,301",KA04,First Owner,1498,Manual,2018,24.4,98.63,215,15,Jun,2018,50,7.08,Bangalore
Ford,Figo 1.2P Trend MT,Comprehensive,Petrol,5,"18,500",KA01,First Owner,1196,Manual,2016,18.16,86.8,112,,Sept,2016,70,4.55,Bangalore
Hyundai,i20 1.2 Asta,Third Party,Petrol,5,"73,980",KA53,Third Owner,1197,Manual,2012,17,80 PS at 5200 ,"11.4 kgm at 4,000 r",14,Jun,2012,75,3.9,Bangalore
Mahindra,XUV500 W6 2WD,Third Party,Diesel,7,"36,016",KA51,First Owner,2179,Manual,2015,16,140,330,,Jun,2015,75,11.23,Bangalore
Honda,City i-VTEC CVT ZX,Third Party,Petrol,5,"60,808",KA03,First Owner,1497,Automatic,2018,18,117.6,145,16,Jun,2018,50,10.66,Bangalore
Mahindra,KUV 100 NXT G80 K8,Comprehensive,Petrol,6,"30,020",KA04,First Owner,1198,Manual,2018,18.15,82,115,15,Jun,2018,50,5.94,Bangalore
Maruti,Swift VXI,Third Party,Petrol,5,"92,285",KA19,First Owner,1197,Manual,2013,18.6,85.8,114,14,Jun,2013,75,4.77,Bangalore
Hyundai,Grand i10 Asta,Third Party,Petrol,5,"53,428",KA03,First Owner,1197,Manual,2014,18.9,82,114,14,Jun,2014,75,4.56,Bangalore
Mahindra,XUV500 AT W10 FWD,Third Party,Diesel,7,"89,549",KA51,First Owner,2179,Automatic,2017,16,140,330,17,Jun,2017,60,12.98,Bangalore
Hyundai,Creta 1.6 SX Option,Third Party,Petrol,5,"60,040",KA27,First Owner,1591,Manual,2019,15.8,121.3,151,17,Jun,2019,40,11.95,Bangalore
Maruti,Alto 800 VXI,Third Party,Petrol,5,"98,618",KA03,First Owner,796,Manual,2016,22.74,47.3,69,,Jun,2016,70,2.99,Bangalore
Hyundai,Creta 1.6 CRDi SX,Comprehensive,Diesel,5,"58,994",KA41,Second Owner,1582,Manual,2018,19.67,126.2,259.9,16,Jun,2018,50,12.42,Bangalore
Skoda,Rapid 1.5 TDI AT Style Plus,Comprehensive,Diesel,5,"89,417",KA01,First Owner,1498,Automatic,2016,21.66,103.52,250,15,Jun,2016,70,7.23,Bangalore
Honda,Brio EX MT,Comprehensive,Petrol,5,"47,112",KA04,Second Owner,1198,Manual,2012,19.4,86.8,109,,Jun,2012,75,3.32,Bangalore
Hyundai,i10 Sportz,Third Party,Petrol,5,"36,156",KA25,Second Owner,1197,Manual,2014,20.36,78.9,111.8,13,Jun,2014,75,3.04,Bangalore
Maruti,Vitara Brezza ZDi AMT,Third Party,Diesel,5,"8,511",KA53,First Owner,1248,Automatic,2018,24.3,88.5,200,16,Jan,2019,50,10.0,Bangalore
Hyundai,i20 Sportz 1.2,Comprehensive,Petrol,5,"98,669",KA51,First Owner,1197,Manual,2015,18.6,81.83,114.7,,Oct,2015,75,5.5,Bangalore
Maruti,Ritz VDi,Comprehensive,Diesel,5,"90,500",KA41,Second Owner,1248,Manual,2013,23.2,73.94,190,,Jun,2013,75,3.51,Bangalore
Toyota,Glanza G,Comprehensive,Petrol,5,"28,533",KA02,First Owner,1197,Manual,2021,21.01,81.80,113,R16,Jun,2021,20,8.71,Bangalore
Hyundai,Grand i10 Asta,Third Party,Petrol,5,"64,774",KA04,First Owner,1197,Manual,2016,18.9,82,114,14,Jun,2016,70,5.13,Bangalore
Maruti,Baleno 1.3 Zeta,Third Party,Diesel,5,"50,200",KA05,First Owner,1248,Manual,2016,27.39,74,190,16,Jun,2016,70,6.84,Bangalore
Hyundai,i20 Active 1.2 SX,Third Party,Petrol,5,"54,716",KA53,First Owner,1197,Manual,2016,17.19,81.86,114.73,16,Jun,2016,70,6.25,Bangalore
Hyundai,i20 Asta Option 1.2,Comprehensive,Petrol,5,"59,226",KA03,First Owner,1197,Manual,2017,18.6,81.83,114.7,16,Jun,2017,60,6.44,Bangalore
Honda,City i VTEC V,Comprehensive,Petrol,5,"74,481",KA03,Third Owner,1497,Manual,2015,17.4,117.3,145,15,Mar,2015,75,5.75,Bangalore
Hyundai,i20 Asta 1.4 CRDi,Comprehensive,Diesel,5,"44,090",KA29,Second Owner,1396,Manual,2016,22.54,88.73,219.7,16,Jun,2016,70,7.07,Bangalore
Hyundai,Creta 1.6 SX Option,1,Petrol,5,"70,915",KA51,First Owner,1591,Manual,2018,15.8,121.3,151,17,Sept,2018,50,11.8,Bangalore
MG,Hector Plus Smart Diesel MT,Third Party,Diesel,6,"24,566",KA19,First Owner,1956,Manual,2021,16.56,167.67,350,18,Jun,2021,20,18.17,Bangalore
Renault,Duster RXZ,Third Party,Petrol,5,"11,151",KA03,First Owner,1498,Manual,2020,16.42,104.55,142,R16,Jun,2020,30,11.3,Bangalore
