Brand,Insurance Validity,Fuel Type,Seats,Kms Driven,Ownership,Engine Displacement (in cc),Transmission,Mileage (in kmpl),Max Power (in bhp),Wheel Size,Registration Month,Registration Year,Price (in lacs),City
Maruti,Third Party,Petrol,5,47067.0,First Owner,1197,Manual,20.89,81.8,16,Jun,2020,5.32,Ahmedabad
Maruti,Third Party,Petrol,5,20000.0,First Owner,1196,Manual,15.37,73.0,16,Jun,2018,4.15,Ahmedabad
Toyota,Comprehensive,Diesel,7,85000.0,First Owner,2393,Manual,13.68,147.51,16,Apr,2018,18.0,Mumbai
Maruti,Third Party,Petrol,5,12879.0,First Owner,1197,Manual,22.38,88.5,15,Jun,2022,8.15,Ahmedabad
Hyundai,Third Party,Petrol,5,63001.0,First Owner,1197,Automatic,16.95,78.9,13,Aug,2012,2.81,Mumbai
Ford,Not Available,Petrol,5,68884.0,Third or More Owners,1499,Manual,15.8,110.0,16,Dec,2014,4.34,Bangalore
Honda,Comprehensive,Petrol,5,67000.0,First Owner,1497,Automatic,18.0,117.3,16,Mar,2015,6.55,Mumbai
Maruti,Not Available,Petrol,5,43567.0,First Owner,796,Manual,19.7,46.3,12,Jun,2011,2.14,Hyderabad
Ford,Comprehensive,Petrol,5,9046.0,First Owner,1194,Manual,19.0,94.68,16,Jun,2019,5.31,Mumbai
Others,Third Party,Petrol,5,29000.0,First Owner,999,Manual,22.5,67.0,16,Feb,2017,2.75,Ahmedabad
Hyundai,Third Party,Petrol,5,36915.0,First Owner,1197,Manual,18.6,81.83,16,Jun,2018,5.25,Kolkata
Mercedes-Benz,Comprehensive,Diesel,5,24400.0,First Owner,1950,Automatic,12.6,191.76,19,Mar,2018,48.5,Mumbai
Tata,Not Available,Diesel,7,82757.0,Second Owner,2179,Manual,13.93,138.1,16,Apr,2011,2.2,Ahmedabad
Hyundai,Not Available,Diesel,5,74587.0,First Owner,1396,Manual,22.54,88.73,16,Dec,2014,2.3,Kolkata
BMW,Comprehensive,Petrol,5,14307.0,First Owner,1998,Automatic,14.82,257.47,17,Oct,2020,33.5,Kolkata
Tata,Third Party,Diesel,5,32969.0,First Owner,1497,Manual,23.64,88.77,16,Jun,2021,8.83,Delhi
Maruti,Comprehensive,Petrol,5,13093.0,First Owner,1197,Manual,20.52,81.8,16,Jun,2020,5.57,Mumbai
Honda,Comprehensive,Petrol,5,25025.0,First Owner,1198,Manual,18.0,86.7,16,Apr,2013,4.15,Mumbai
Toyota,Third Party,Petrol,5,20920.0,First Owner,1462,Manual,17.03,103.26,16,Jun,2021,10.16,Hyderabad
Hyundai,Others,Petrol,5,27807.0,First Owner,1197,Manual,17.52,81.86,16,Feb,2021,7.55,Delhi
Mercedes-Benz,Comprehensive,Diesel,5,27000.0,Second Owner,2143,Automatic,13.0,204.0,18,Jan,2014,16.75,Mumbai
Maruti,Third Party,Diesel,5,45484.0,First Owner,1248,Manual,24.3,88.5,16,Jun,2018,8.01,Delhi
Maruti,Third Party,Petrol,5,54489.0,First Owner,998,Manual,23.95,67.05,16,Jun,2018,4.18,Hyderabad
Maruti,Third Party,CNG,5,28749.0,First Owner,998,Manual,31.79,58.33,16,Jun,2019,5.44,Pune
Maruti,Third Party,Petrol,5,42564.0,First Owner,1197,Automatic,21.21,81.8,16,Jun,2018,7.27,Bangalore
Maruti,Third Party,Diesel,5,50200.0,First Owner,1248,Manual,27.39,74.0,16,Jun,2016,6.84,Bangalore
Maruti,Third Party,Petrol,5,19688.0,First Owner,998,Automatic,23.1,67.04,16,Jun,2019,5.11,Delhi
Toyota,Third Party,Diesel,5,43217.0,Second Owner,1364,Manual,21.43,87.2,15,Jun,2013,4.44,Kolkata
Ford,Not Available,Diesel,5,58110.0,First Owner,1399,Manual,20.0,68.05,16,Feb,2013,2.17,Jaipur
Hyundai,Not Available,Petrol,5,59828.0,Second Owner,1197,Manual,18.6,81.83,16,Feb,2017,5.46,Ahmedabad
BMW,Third Party,Diesel,5,106000.0,First Owner,1995,Automatic,18.56,190.0,17,Jan,2016,22.0,Ahmedabad
Honda,Others,Petrol,5,74000.0,First Owner,1997,Automatic,13.7,153.86,17,Oct,2015,11.75,Mumbai
Renault,Third Party,Petrol,5,45165.0,First Owner,999,Automatic,23.01,67.0,16,Jun,2018,4.17,Pune
Hyundai,Third Party,Petrol,5,34142.0,Second Owner,1197,Manual,18.5,82.85,14,Jun,2013,3.57,Mumbai
Maruti,Not Available,Diesel,7,121133.0,First Owner,1248,Manual,20.77,88.76,16,Jun,2014,3.9,Delhi
Honda,Third Party,Petrol,5,20596.0,First Owner,1199,Automatic,18.3,88.76,15,Jun,2021,8.62,Hyderabad
Hyundai,Not Available,Diesel,5,92355.0,First Owner,1582,Manual,20.5,126.2,17,Feb,2019,12.0,Hyderabad
Hyundai,Third Party,Petrol,5,26276.0,First Owner,1591,Manual,15.8,121.3,17,Jun,2019,11.0,Kolkata
Honda,Comprehensive,Petrol,5,69770.0,First Owner,1198,Manual,18.0,86.7,16,Jun,2014,3.67,Delhi
Maruti,Comprehensive,Petrol,5,28698.0,First Owner,1197,Manual,20.85,83.14,16,Jun,2016,5.02,Ahmedabad
Maruti,Not Available,Petrol,5,24066.0,First Owner,1462,Manual,17.03,103.26,16,Aug,2020,11.3,Jaipur
Honda,Third Party,Petrol,5,49000.0,First Owner,1497,Manual,17.4,117.3,15,Jul,2015,4.6,Kolkata
Honda,Not Available,Petrol,5,51342.0,Second Owner,1497,Manual,17.4,117.3,16,Mar,2015,3.8,Kolkata
Hyundai,Third Party,Petrol,5,47259.0,First Owner,1197,Manual,18.9,82.0,16,Jun,2014,4.63,Pune
Hyundai,Comprehensive,Petrol,5,28549.0,First Owner,1197,Manual,20.7,81.86,14,Jun,2020,7.12,Bangalore
Honda,Not Available,Diesel,5,108137.0,First Owner,1498,Manual,25.8,98.6,16,Apr,2017,4.5,Jaipur
BMW,Comprehensive,Petrol,7,24000.0,First Owner,2998,Automatic,10.54,335.25,21,Dec,2021,1.21,Delhi
Maruti,Comprehensive,Petrol,5,78000.0,First Owner,1197,Manual,18.6,85.8,14,Dec,2013,3.95,Pune
Hyundai,Third Party,Petrol,5,5000.0,First Owner,1497,Manual,17.7,113.18,16,Jun,2018,9.4,Kolkata
BMW,Comprehensive,Diesel,5,89019.0,Third or More Owners,1995,Automatic,17.05,184.0,17,Jul,2013,14.49,Bangalore
Hyundai,Comprehensive,Petrol,5,11000.0,First Owner,1197,Manual,20.7,81.86,14,Mar,2022,7.2,Ahmedabad
Renault,Others,Petrol,5,48366.0,First Owner,799,Manual,25.17,53.3,16,Jan,2017,2.24,Jaipur
Maruti,Third Party,Petrol,5,80000.0,Second Owner,796,Manual,19.7,46.3,12,Jun,2018,0.4,Agra
Hyundai,Others,Petrol,5,60000.0,Second Owner,1086,Manual,19.43998454264412,101.59817658967516,13,Jun,2018,1.4,Bangalore
Others,Comprehensive,Diesel,5,80000.0,Third or More Owners,1968,Automatic,14.16,174.3,17,Jul,2015,13.9,Delhi
Mahindra,Third Party,CNG,6,71381.0,First Owner,1198,Manual,18.15,82.0,16,Jul,2018,3.69,Ahmedabad
Hyundai,Third Party,CNG,5,79280.0,First Owner,1086,Manual,17.0,101.59817658967516,13,Jun,2011,2.84,Bangalore
Maruti,Comprehensive,Petrol,5,28000.0,First Owner,796,Manual,24.7,47.3,16,May,2017,3.7,Bangalore
Tata,Third Party,Petrol,5,27113.0,First Owner,1198,Automatic,17.0,108.5,16,Oct,2020,9.11,Delhi
Maruti,Third Party,Petrol,5,27252.0,Second Owner,796,Manual,22.74,47.3,16,Jun,2016,2.53,Delhi
Maruti,Comprehensive,Diesel,5,59184.0,Second Owner,1248,Manual,28.4,74.02,16,Jun,2016,6.94,Bangalore
Maruti,Third Party,Diesel,5,50718.0,First Owner,1248,Manual,27.39,74.0,16,Jun,2018,6.07,Delhi
Tata,Third Party,Petrol,5,36243.0,First Owner,1199,Manual,19.33,86.83,16,Jun,2020,7.91,Hyderabad
Maruti,Third Party,Diesel,5,132942.0,First Owner,1248,Manual,24.3,88.5,16,Feb,2016,8.5,Hyderabad
Toyota,Third Party,Diesel,7,148109.0,First Owner,2393,Manual,13.68,147.51,16,Jan,2020,19.75,Pune
Honda,Comprehensive,Petrol,5,93298.0,First Owner,1497,Manual,17.4,117.3,16,Jul,2014,5.65,Bangalore
Others,Comprehensive,Diesel,5,63723.0,First Owner,1493,Automatic,17.8,113.4,17,Nov,2019,15.49,Mumbai
Tata,Third Party,Diesel,7,26700.0,First Owner,1956,Manual,16.14,167.67,18,Oct,2021,20.75,Mumbai
Maruti,Third Party,Petrol,5,9623.0,First Owner,998,Automatic,21.79,67.05,16,Jun,2019,6.03,Bangalore
Maruti,Third Party,Petrol,5,20218.0,First Owner,998,Manual,21.7,65.71,16,Jun,2019,4.4,Hyderabad
Tata,Third Party,Petrol,5,69186.0,First Owner,1199,Manual,19.33,86.83,16,Jun,2020,7.53,Bangalore
Hyundai,Comprehensive,Petrol,5,35000.0,First Owner,1086,Manual,17.92,62.1,13,Dec,2013,2.25,Delhi
Maruti,Third Party,Petrol,5,47029.0,First Owner,1197,Manual,21.21,81.8,15,Jun,2018,6.77,Jaipur
Hyundai,Comprehensive,Petrol,5,39356.0,First Owner,1197,Manual,18.9,81.86,16,Jun,2017,4.71,Mumbai
Hyundai,Third Party,Petrol,5,25800.0,First Owner,1197,Manual,18.9,81.86,16,Mar,2019,5.3,Mumbai
Maruti,Third Party,Diesel,5,76000.0,Second Owner,1248,Manual,24.3,88.5,16,Jun,2018,7.5,Mumbai
Maruti,Third Party,Diesel,5,97677.0,First Owner,1248,Manual,25.2,74.0,16,Jun,2015,5.24,Hyderabad
Hyundai,Third Party,Petrol,5,21360.0,First Owner,1197,Manual,20.7,81.86,14,Jun,2020,6.28,Delhi
Skoda,Third Party,Petrol,5,60233.0,First Owner,1198,Manual,16.25,75.0,14,Aug,2012,1.64,Mumbai
Maruti,Third Party,Petrol,5,18000.0,First Owner,1197,Manual,18.6,85.8,14,May,2017,5.6,Pune
Tata,Comprehensive,Petrol,5,10000.0,First Owner,1199,Automatic,23.84,83.83,14,Sept,2017,4.95,Mumbai
Maruti,Third Party,CNG,5,69429.0,First Owner,998,Manual,26.6,58.16,16,Jun,2018,4.51,Mumbai
Honda,Third Party,Petrol,5,5000.0,First Owner,1498,Manual,18.6,119.35,15,Jun,2018,10.8,Hyderabad
Mercedes-Benz,Comprehensive,Diesel,5,77000.0,Second Owner,2143,Automatic,20.0,107.3,17,Jul,2013,10.74,Mumbai
Maruti,Third Party,Petrol,5,52000.0,First Owner,1197,Manual,20.89,81.8,15,May,2017,4.65,Kolkata
Tata,Third Party,Diesel,5,191000.0,First Owner,1396,Manual,23.57,70.0,14,Jun,2018,1.45,Ahmedabad
Mahindra,Third Party,Diesel,7,15000.0,First Owner,1493,Manual,18.49,100.0,16,Jun,2018,6.0,Kolkata
Ford,Third Party,Petrol,5,40000.0,First Owner,1194,Manual,20.4,94.93,16,Jun,2018,3.5,Kolkata
Honda,Third Party,Petrol,5,92254.0,First Owner,1198,Manual,18.0,86.7,16,Jun,2016,4.33,Delhi
Honda,Third Party,Petrol,5,67000.0,First Owner,1198,Manual,18.0,86.7,16,Jul,2014,4.4,Ahmedabad
Volkswagen,Not Available,Petrol,5,100864.0,Third or More Owners,1598,Automatic,14.4,103.6,15,Apr,2011,3.1,Hyderabad
Honda,Third Party,Petrol,5,49000.0,First Owner,1199,Manual,19.5,88.76,16,Mar,2016,3.0,Kolkata
Others,Comprehensive,Petrol,5,27865.0,First Owner,999,Automatic,23.0,67.0,16,Jun,2018,3.83,Hyderabad
Maruti,Not Available,Diesel,7,58021.0,First Owner,1248,Manual,24.52,88.5,16,Mar,2018,8.0,Jaipur
Mahindra,Comprehensive,Petrol,5,10000.0,First Owner,1197,Manual,17.0,108.6,16,Jun,2018,9.94,Agra
Tata,Comprehensive,Petrol,5,23115.0,First Owner,1199,Automatic,23.84,83.83,14,Jun,2018,5.97,Hyderabad
Hyundai,Comprehensive,Petrol,5,35000.0,First Owner,1197,Automatic,16.9,82.0,15,May,2014,4.75,Mumbai
Maruti,Third Party,Petrol,5,15184.0,First Owner,1197,Manual,21.21,81.8,16,Jun,2020,6.58,Jaipur
Volkswagen,Third Party,Diesel,5,94723.0,First Owner,1199,Manual,22.07,73.9,14,Aug,2012,3.3,Hyderabad
Toyota,Third Party,Petrol,5,22279.0,Second Owner,1197,Manual,18.16,78.9,15,Jun,2017,4.84,Pune
Hyundai,Third Party,Petrol,5,89706.0,First Owner,1197,Manual,18.9,82.0,16,Oct,2016,4.75,Ahmedabad
Hyundai,Third Party,Diesel,5,128090.0,First Owner,1396,Manual,23.0,101.59817658967516,14,Aug,2011,3.0,Ahmedabad
Hyundai,Not Available,Petrol,5,9443.0,First Owner,1197,Manual,18.6,81.83,16,Feb,2016,5.41,Jaipur
Honda,Third Party,Diesel,5,66944.0,Second Owner,1498,Manual,27.3,98.6,15,Jun,2016,6.27,Hyderabad
Maruti,Third Party,Petrol,5,69015.0,First Owner,1197,Manual,20.4,81.8,16,Jun,2016,3.77,Kolkata
Hyundai,Comprehensive,Diesel,5,42500.0,First Owner,1582,Manual,22.32,126.32,16,Jan,2014,4.95,Mumbai
Maruti,Third Party,Petrol,5,20804.0,First Owner,1197,Manual,21.01,81.8,16,Jun,2020,7.13,Bangalore
Maruti,Third Party,Petrol,5,88891.0,Second Owner,1197,Manual,21.4,83.1,16,Jun,2016,4.88,Delhi
Skoda,Comprehensive,Diesel,7,117000.0,First Owner,1968,Automatic,16.25,148.0,18,Feb,2019,26.0,Bangalore
Honda,Comprehensive,Petrol,5,45166.0,First Owner,1497,Manual,16.8,116.3,15,Mar,2013,4.15,Kolkata
Maruti,Third Party,Petrol,5,12147.0,First Owner,998,Manual,20.92,67.1,13,Jun,2013,2.93,Bangalore
Others,Not Available,Diesel,5,56272.0,First Owner,1493,Manual,20.8,113.43,17,Dec,2019,13.0,Jaipur
Hyundai,Comprehensive,Petrol,5,33190.0,Second Owner,1197,Automatic,17.4,81.86,16,May,2019,7.4,Jaipur
Hyundai,Third Party,Petrol,5,80000.0,Third or More Owners,1086,Manual,19.81,68.05,16,Jun,2018,3.0,Bangalore
Honda,Comprehensive,Petrol,5,69000.0,First Owner,1497,Manual,17.8,117.3,15,Oct,2014,5.4,Delhi
Hyundai,Comprehensive,Diesel,5,101000.0,First Owner,1582,Manual,20.5,126.2,17,Apr,2017,10.35,Jaipur
Volkswagen,Not Available,Petrol,5,90036.0,First Owner,1198,Manual,16.47,73.9,14,Nov,2011,2.4,Jaipur
Hyundai,Not Available,Diesel,5,83856.0,Second Owner,1582,Automatic,19.08,126.2,16,Jul,2017,8.97,Bangalore
Others,Comprehensive,Diesel,5,85000.0,First Owner,1493,Manual,20.8,113.43,16,Mar,2021,10.95,Ahmedabad
Others,Third Party,Diesel,8,72968.0,First Owner,1248,Manual,18.2,73.8,16,Apr,2015,2.85,Ahmedabad
Skoda,Not Available,Diesel,5,107404.0,Third or More Owners,1598,Manual,20.5,103.5,14,Jan,2014,3.0,Jaipur
Hyundai,Third Party,Petrol,5,35000.0,First Owner,1197,Manual,19.1,82.0,15,Jul,2014,3.95,Mumbai
Mahindra,Others,Petrol,5,90056.0,First Owner,1197,Manual,16.82,108.62,16,Jun,2020,10.6,Bangalore
Maruti,Third Party,Petrol,5,73575.0,Second Owner,998,Manual,20.51,67.06,16,Jun,2015,3.68,Bangalore
Maruti,Third Party,Petrol,5,84262.0,First Owner,1462,Manual,21.56,103.25,15,Jun,2018,8.63,Bangalore
Others,Comprehensive,Diesel,7,76000.0,Second Owner,2967,Automatic,14.75,245.0,19,Jul,2017,42.0,Mumbai
Toyota,Third Party,Petrol,5,60900.0,First Owner,1798,Manual,14.28,138.03,16,Nov,2015,7.45,Mumbai
Hyundai,Comprehensive,Petrol,5,50000.0,First Owner,1197,Manual,18.5,82.85,14,Jul,2013,3.5,Kolkata
Hyundai,Third Party,Petrol,5,62000.0,First Owner,1197,Manual,20.36,78.9,13,Jun,2013,3.0,Pune
Hyundai,Comprehensive,Petrol,5,42041.0,Second Owner,1197,Manual,20.36,78.9,13,May,2011,2.25,Kolkata
Maruti,Comprehensive,Petrol,5,62001.0,First Owner,1197,Manual,18.5,85.8,16,Aug,2012,2.5,Mumbai
Mercedes-Benz,Comprehensive,Diesel,5,21249.0,Second Owner,2143,Automatic,19.27,167.62,17,Jun,2018,32.9,Bangalore
Maruti,Third Party,Petrol,5,81772.0,Second Owner,1197,Manual,18.6,85.8,14,Jun,2013,3.88,Ahmedabad
Maruti,Third Party,CNG,5,36555.0,First Owner,998,Manual,31.79,58.33,16,Jun,2018,4.88,Mumbai
Hyundai,Not Available,Petrol,5,47765.0,First Owner,1591,Manual,15.29,121.3,16,Sept,2015,8.0,Jaipur
Maruti,Third Party,Petrol,5,25287.0,First Owner,1197,Automatic,22.0,81.8,15,Jun,2018,8.19,Pune
Hyundai,Not Available,Diesel,5,86982.0,First Owner,1396,Manual,22.54,88.73,16,Nov,2016,5.0,Ahmedabad
Maruti,Third Party,Diesel,5,97271.0,First Owner,1248,Automatic,24.3,88.5,16,Jun,2018,8.09,Hyderabad
Toyota,Third Party,Petrol,5,27054.0,First Owner,1197,Manual,21.01,81.8,16,Jun,2020,8.45,Bangalore
Hyundai,Not Available,Diesel,5,65410.0,Second Owner,1396,Manual,22.54,88.73,16,Oct,2016,5.0,Hyderabad
Renault,Comprehensive,Diesel,5,66000.0,Second Owner,1461,Manual,19.01,108.45,16,Jul,2014,5.35,Ahmedabad
Maruti,Third Party,Diesel,5,97824.0,Second Owner,1248,Manual,25.1,88.5,16,Jun,2018,7.79,Mumbai
Maruti,Third Party,Petrol,7,71736.0,Second Owner,1373,Manual,16.02,93.7,15,Jun,2014,5.49,Delhi
Maruti,Third Party,Diesel,7,138000.0,First Owner,1248,Manual,20.77,88.76,16,Aug,2015,6.75,Hyderabad
Tata,Comprehensive,Diesel,5,22399.0,First Owner,1497,Manual,23.03,88.77,16,Jun,2021,9.2,Bangalore
Hyundai,Comprehensive,Petrol,5,53592.0,Second Owner,814,Manual,22.0,55.0,13,Jan,2012,1.99,Bangalore
Maruti,Third Party,Diesel,5,110000.0,First Owner,1248,Manual,28.09,88.5,16,Jun,2018,5.2,Ahmedabad
Others,Third Party,Petrol,5,17150.0,First Owner,1451,Automatic,19.43998454264412,141.0,18,Mar,2022,17.5,Mumbai
Maruti,Others,Petrol,5,19706.0,First Owner,1197,Automatic,20.52,81.8,16,Aug,2020,5.2,Hyderabad
Others,Comprehensive,Diesel,5,42000.0,First Owner,1493,Automatic,18.0,113.43,17,Sept,2020,16.0,Ahmedabad
Renault,Third Party,Petrol,7,28237.0,First Owner,999,Manual,20.0,71.01,16,Jun,2020,6.94,Bangalore
Others,Comprehensive,Petrol,5,79000.0,First Owner,1497,Automatic,19.43998454264412,113.43,17,Feb,2020,14.75,Ahmedabad
Maruti,Comprehensive,Petrol,5,15827.0,Second Owner,1197,Automatic,21.4,83.1,16,Jun,2017,6.77,Bangalore
Maruti,Comprehensive,Petrol,5,81553.0,First Owner,1373,Manual,20.73,91.1,16,May,2018,8.25,Jaipur
Maruti,Not Available,Petrol,5,100062.0,Second Owner,1196,Manual,15.37,73.0,16,Dec,2018,3.5,Jaipur
Honda,Others,Petrol,5,13106.0,First Owner,1199,Manual,19.5,88.76,16,Sept,2019,6.0,Jaipur
Hyundai,Third Party,Diesel,5,80000.0,Second Owner,1396,Manual,21.9,88.76,14,Mar,2013,4.1,Bangalore
Renault,Comprehensive,Diesel,5,62901.0,Second Owner,1461,Automatic,19.6,108.45,16,Jan,2017,8.65,Bangalore
Renault,Third Party,Petrol,5,16299.0,First Owner,999,Manual,19.17,71.01,16,Mar,2022,8.99,Mumbai
Tata,Third Party,Petrol,5,21290.0,First Owner,1199,Manual,18.53,84.88,16,Jun,2020,7.68,Delhi
Maruti,Third Party,Petrol,5,18843.0,First Owner,998,Manual,21.79,67.05,16,Jun,2019,5.01,Kolkata
Mahindra,Third Party,Diesel,7,39961.0,First Owner,2179,Manual,16.0,138.0,17,Nov,2020,18.0,Bangalore
Volkswagen,Not Available,Diesel,5,131487.0,Second Owner,1199,Manual,22.07,73.9,14,Oct,2012,3.0,Jaipur
Ford,Third Party,Petrol,5,10219.0,First Owner,1497,Automatic,14.8,121.36,16,Jun,2017,8.57,Mumbai
Hyundai,Third Party,Petrol,5,26000.0,Third or More Owners,1197,Manual,18.9,82.0,16,Sept,2014,2.99,Mumbai
Others,Comprehensive,Diesel,5,22000.0,First Owner,2400,Automatic,11.2,215.0,18,Aug,2021,55.0,Delhi
Others,Comprehensive,Diesel,5,41000.0,Second Owner,1968,Automatic,18.53,187.74,18,Mar,2016,23.75,Mumbai
Honda,Comprehensive,Petrol,5,29000.0,First Owner,1198,Manual,18.0,86.7,16,Apr,2014,4.15,Mumbai
Renault,Comprehensive,Petrol,7,100000.0,First Owner,999,Manual,20.0,71.01,16,Jun,2018,6.4,Kolkata
Ford,Comprehensive,Diesel,7,67011.0,First Owner,2198,Automatic,12.62,158.0,18,Jan,2019,24.99,Kolkata
Others,Comprehensive,Diesel,6,19000.0,First Owner,1956,Manual,16.65,167.67,18,Jul,2021,21.0,Delhi
Maruti,Third Party,Petrol,5,60000.0,First Owner,1197,Manual,21.4,83.1,16,Oct,2016,5.6,Mumbai
Others,Comprehensive,Diesel,7,30000.0,First Owner,2199,Automatic,14.11,197.26,18,Jul,2020,34.9,Bangalore
Hyundai,Comprehensive,Petrol,5,11300.0,First Owner,998,Manual,18.0,118.35,16,Oct,2020,8.87,Kolkata
Maruti,Third Party,Petrol,5,90766.0,First Owner,1197,Manual,21.21,81.8,16,Jun,2018,6.55,Bangalore
Hyundai,Third Party,Diesel,5,149836.0,First Owner,1582,Manual,22.32,126.3,15,Jun,2012,3.25,Ahmedabad
Others,Comprehensive,Petrol,5,40000.0,First Owner,1353,Automatic,16.5,138.08,17,Jun,2019,16.75,Bangalore
Hyundai,Third Party,Diesel,5,96789.0,First Owner,1396,Manual,22.54,88.73,16,Mar,2012,4.25,Hyderabad
Hyundai,Comprehensive,Petrol,5,24500.0,First Owner,1591,Automatic,14.8,121.3,17,Dec,2019,13.8,Mumbai
Hyundai,Comprehensive,Petrol,5,55227.0,First Owner,1197,Manual,18.9,82.0,16,May,2017,4.29,Mumbai
Hyundai,Third Party,Petrol,5,75435.0,First Owner,1197,Manual,18.6,81.83,16,Nov,2018,5.2,Ahmedabad
Hyundai,Third Party,Diesel,5,43000.0,First Owner,1396,Manual,21.19,88.73,16,Apr,2018,6.95,Mumbai
Honda,Not Available,Petrol,5,38514.0,First Owner,1497,Automatic,18.0,117.6,15,Aug,2019,9.5,Jaipur
Mahindra,Third Party,Diesel,5,43875.0,First Owner,1497,Automatic,17.0,115.0,17,Oct,2019,11.49,Mumbai
Maruti,Third Party,Petrol,5,28218.0,First Owner,1197,Manual,21.21,81.8,15,Jun,2018,6.31,Delhi
Others,Not Available,Petrol,5,58054.0,Second Owner,1198,Manual,20.63,67.0,16,Mar,2015,1.5,Ahmedabad
Honda,Third Party,Petrol,5,31683.0,First Owner,1199,Automatic,18.3,88.76,15,Jan,2019,7.45,Hyderabad
Renault,Comprehensive,Diesel,5,73542.0,Second Owner,1461,Manual,20.37,108.45,17,Jun,2017,7.28,Bangalore
Hyundai,Third Party,CNG,5,50253.0,First Owner,1197,Manual,19.43998454264412,68.05,16,Jun,2021,7.05,Delhi
Maruti,Comprehensive,Diesel,5,83083.0,First Owner,1248,Manual,27.39,74.0,16,Jul,2018,6.75,Jaipur
Honda,Comprehensive,Petrol,5,13309.0,First Owner,1198,Manual,18.0,86.7,16,Dec,2015,4.55,Delhi
Honda,Third Party,Petrol,5,48602.0,First Owner,1497,Manual,16.8,116.3,15,Jul,2012,4.27,Jaipur
Maruti,Third Party,Diesel,5,92326.0,First Owner,1248,Manual,22.9,74.0,14,Oct,2013,4.25,Ahmedabad
BMW,Comprehensive,Diesel,5,79000.0,First Owner,1995,Automatic,21.76,188.0,18,Jan,2018,36.5,Bangalore
Maruti,Comprehensive,Diesel,5,22999.0,First Owner,1248,Manual,22.9,74.0,15,Jul,2012,4.0,Mumbai
Maruti,Third Party,Diesel,5,76000.0,Second Owner,1248,Manual,24.3,88.5,16,Jul,2016,7.9,Hyderabad
Honda,Others,Petrol,5,60000.0,First Owner,1198,Manual,17.8,86.7,14,Jun,2018,4.0,Agra
Skoda,Comprehensive,Diesel,7,19300.0,First Owner,1968,Automatic,16.25,148.0,18,Dec,2018,29.75,Mumbai
Hyundai,Third Party,Diesel,5,38000.0,First Owner,1396,Manual,22.54,88.76,15,Sept,2019,8.25,Hyderabad
Maruti,Third Party,Petrol,6,27000.0,First Owner,1462,Automatic,17.99,103.2,15,Nov,2019,8.99,Kolkata
Ford,Comprehensive,Diesel,7,62137.0,First Owner,3198,Automatic,10.91,197.0,18,Jun,2016,23.0,Kolkata
Honda,Third Party,Petrol,5,40107.0,First Owner,1199,Automatic,19.0,88.76,16,Jun,2019,7.19,Delhi
Others,Third Party,Petrol,5,20823.0,First Owner,1353,Automatic,16.5,138.08,17,Jun,2019,16.12,Bangalore
Volkswagen,Comprehensive,Petrol,5,46850.0,First Owner,1197,Automatic,16.93,103.2,15,Apr,2016,5.9,Kolkata
Honda,Comprehensive,Petrol,5,27116.0,First Owner,1199,Manual,17.5,88.7,16,Jun,2018,6.7,Delhi
Hyundai,Not Available,Petrol,5,8727.0,First Owner,1497,Manual,17.7,113.18,16,Dec,2020,10.5,Ahmedabad
Hyundai,Others,Petrol,5,25000.0,First Owner,1197,Manual,18.9,82.0,16,May,2016,4.45,Mumbai
Hyundai,Comprehensive,Diesel,5,69045.0,First Owner,1582,Automatic,17.01,126.2,17,Jun,2018,13.03,Bangalore
Honda,Third Party,Petrol,5,90000.0,Third or More Owners,1497,Manual,17.7,101.59817658967516,14,Jun,2018,1.8,Hyderabad
Tata,Third Party,Petrol,5,57557.0,First Owner,1198,Manual,17.0,108.5,16,Jun,2018,6.36,Delhi
Mahindra,Comprehensive,Diesel,7,24366.0,Second Owner,2179,Manual,15.4,136.78,17,Jan,2021,14.81,Kolkata
Honda,Third Party,Petrol,5,68809.0,First Owner,1198,Manual,18.0,86.7,16,Jun,2014,3.89,Mumbai
Hyundai,Comprehensive,Petrol,5,37389.0,First Owner,1197,Manual,17.0,101.59817658967516,14,Sept,2011,2.8,Mumbai
Toyota,Comprehensive,Diesel,7,20000.0,First Owner,2393,Manual,13.68,147.51,16,Apr,2019,18.5,Delhi
Renault,Third Party,Petrol,7,26143.0,First Owner,999,Automatic,18.2,71.01,16,Jun,2020,7.74,Bangalore
Hyundai,Comprehensive,Petrol,5,72904.0,Second Owner,1197,Manual,18.9,82.0,16,Jan,2014,3.5,Jaipur
Others,Third Party,Petrol,5,7181.0,First Owner,999,Manual,21.7,67.05,16,Jun,2021,4.0,Delhi
Volkswagen,Third Party,Petrol,5,49260.0,Second Owner,1197,Automatic,17.21,103.5,16,Jun,2018,9.02,Bangalore
Maruti,Comprehensive,CNG,5,74040.0,First Owner,998,Manual,26.6,58.16,16,Jun,2017,4.31,Pune
Maruti,Third Party,Petrol,5,29862.0,First Owner,1197,Automatic,20.89,81.8,15,Jun,2018,6.02,Pune
Hyundai,Third Party,Petrol,5,48834.0,First Owner,1197,Manual,18.9,82.0,16,Aug,2017,5.15,Ahmedabad
Honda,Third Party,Diesel,5,85932.0,First Owner,1498,Manual,26.0,98.6,15,May,2018,7.5,Ahmedabad
Tata,Comprehensive,Petrol,5,5892.0,First Owner,1199,Manual,20.09,117.74,16,Mar,2022,7.9,Ahmedabad
