Brand,Insurance Validity,Fuel Type,Seats,Kms Driven,Ownership,Engine Displacement (in cc),Transmission,Mileage (in kmpl),Max Power (in bhp),Wheel Size,Registration Month,Registration Year,Price (in lacs),City
Hyundai,Comprehensive,Petrol,5.0,62174.0,First Owner,1591.0,Automatic,17.01,121.3,15,Jun,2016.0,6.14,Mumbai
MG,Comprehensive,Petrol,5.0,25000.0,First Owner,1451.0,Automatic,,141.0,R18,Jan,2021.0,18.0,Delhi
Hyundai,Comprehensive,Petrol,5.0,40000.0,First Owner,1086.0,Manual,,62.0,13,Sept,2008.0,1.0,Kolkata
Mahindra,Comprehensive,Diesel,7.0,117883.0,First Owner,2179.0,Manual,16.0,140.0,17,Jun,2015.0,9.0,Mumbai
Volkswagen,Third Party insurance,Diesel,5.0,56245.0,First Owner,1498.0,Automatic,21.21,103.2,15,Apr,2015.0,5.85,Mumbai
Honda,Not Available,Petrol,5.0,147280.0,First Owner,1497.0,Manual,17.0,118.0,15,Oct,2011.0,2.31,Delhi
Maruti,Third Party,Petrol,5.0,33524.0,First Owner,1462.0,Manual,18.55,103.25,16,Jun,2020.0,8.12,Kolkata
Tata,Third Party,Diesel,5.0,69271.0,First Owner,1956.0,Manual,16.35,167.67,17,Jun,2021.0,18.55,Hyderabad
Honda,Third Party insurance,Petrol,5.0,18039.0,First Owner,1493.0,Manual,16.0,106.0,14,Sept,2021.0,12.9,Hyderabad
Maruti,Third Party,Petrol,5.0,16991.0,First Owner,1197.0,Manual,22.38,88.5,,Jun,2021.0,6.92,Delhi
Renault,Third Party,Petrol,5.0,11666.0,Second Owner,1498.0,Automatic,14.99,104.5,,Jun,2018.0,7.24,Mumbai
Honda,Third Party,Petrol,5.0,86849.0,Second Owner,1497.0,Manual,16.8,116.3,15,Mar,2011.0,3.0,Ahmedabad
Tata,Third Party insurance,Petrol,5.0,70000.0,First Owner,1172.0,Manual,16.6,65.0,13,,,1.1,Kolkata
Hyundai,Third Party,Petrol,5.0,21413.0,First Owner,1197.0,Manual,18.6,81.83,,May,2016.0,5.5,Ahmedabad
Maruti,Third Party,Petrol,5.0,136558.0,First Owner,1586.0,Manual,16.51,103.2,16,Mar,2010.0,1.65,Delhi
Tata,1,Diesel,5.0,18875.0,First Owner,1956.0,Manual,17.0,138.1,,Oct,2019.0,14.5,Jaipur
Volkswagen,Not Available,Diesel,5.0,107732.0,Second Owner,1498.0,Automatic,22.0,108.0,15,Nov,2016.0,5.43,Hyderabad
Chevrolet,Not Available,Diesel,5.0,76777.0,Second Owner,1998.0,Automatic,14.39,163.7,16,Feb,2014.0,5.0,Jaipur
Renault,Comprehensive,Petrol,5.0,20031.0,First Owner,999.0,Manual,19.17,71.01,,Jun,2021.0,7.17,Bangalore
Maruti,Comprehensive,CNG,5.0,71000.0,First Owner,1196.0,Manual,15.1,73.0,13,Apr,2013.0,3.5,Mumbai
Maruti,Comprehensive,Petrol,5.0,45000.0,First Owner,998.0,Manual,19.0,67.1,13,Jul,2012.0,1.85,Kolkata
Audi,Third Party insurance,Diesel,5.0,106000.0,First Owner,1968.0,Automatic,17.68,174.33,17,Sept,2013.0,11.99,Hyderabad
Hyundai,Third Party insurance,Diesel,5.0,75000.0,First Owner,1493.0,Automatic,21.3,113.45,16,,,10.5,Ahmedabad
Ford,Third Party,Diesel,5.0,37352.0,Second Owner,1498.0,Manual,23.0,98.96,16,Jun,2018.0,9.84,Bangalore
Maruti,Comprehensive,Diesel,7.0,77679.0,First Owner,1248.0,Manual,25.47,88.5,,Oct,2019.0,12.75,Mumbai
Chevrolet,Third Party insurance,Diesel,7.0,100000.0,Second Owner,1248.0,Manual,18.2,73.8,,,,2.15,Ahmedabad
Honda,Not Available,Petrol,5.0,45927.0,First Owner,1497.0,Manual,17.8,117.3,15,Mar,2018.0,7.0,Jaipur
Honda,Third Party insurance,Petrol,5.0,43000.0,First Owner,1199.0,Manual,18.2,88.7,15,Sept,2015.0,5.21,Ahmedabad
Renault,Comprehensive,Diesel,5.0,51000.0,First Owner,1461.0,Manual,19.87,83.8,,Mar,2014.0,5.85,Bangalore
Maruti,Third Party,Petrol,5.0,37591.0,First Owner,1197.0,Manual,18.6,85.8,14,Jun,2013.0,3.67,Mumbai
Maruti,Comprehensive,Petrol,5.0,82000.0,Second Owner,796.0,Manual,19.7,46.3,12,Nov,2010.0,1.5,Jaipur
Kia,Third Party insurance,Petrol,5.0,13500.0,First Owner,998.0,Automatic,18.3,118.36,16,Jul,2020.0,14.5,Hyderabad
Fiat,Third Party insurance,Diesel,5.0,78000.0,First Owner,1248.0,Manual,20.3,75.0,14,Jan,2014.0,2.5,Ahmedabad
Renault,Third Party,Petrol,5.0,7676.0,First Owner,999.0,Manual,19.17,71.01,16,Jun,2022.0,8.4,Delhi
Toyota,Comprehensive,Diesel,7.0,85000.0,First Owner,2393.0,Manual,13.68,147.51,16,Jul,2017.0,15.9,Delhi
Renault,Third Party,Diesel,5.0,48788.0,First Owner,1461.0,Manual,20.37,108.49,,Jun,2019.0,9.1,Bangalore
Land,Third Party insurance,Diesel,5.0,16056.0,First Owner,1999.0,Automatic,,245.4,18,Jul,2021.0,74.0,Hyderabad
Maruti,Comprehensive,Petrol,5.0,61462.0,First Owner,1197.0,Manual,21.01,81.8,,May,2021.0,6.1,Ahmedabad
Hyundai,Zero Dep,Petrol,5.0,61247.0,First Owner,1197.0,Manual,18.6,81.86,15,Jun,2019.0,6.89,Ahmedabad
Honda,Zero Dep,Petrol,5.0,55547.0,First Owner,1497.0,Manual,17.4,117.3,15,Oct,2014.0,5.0,Kolkata
Volkswagen,Comprehensive,Petrol,5.0,30200.0,First Owner,999.0,Automatic,16.35,108.62,16,Oct,2020.0,10.75,Mumbai
Renault,Third Party,Petrol,5.0,9613.0,First Owner,999.0,Automatic,18.24,98.63,16,Jun,2021.0,11.07,Delhi
Mahindra,Third Party,Diesel,4.0,36109.0,First Owner,2184.0,Automatic,,130.0,18,Jun,2021.0,16.26,Hyderabad
Maruti,Third Party,Petrol,5.0,73992.0,Second Owner,1197.0,Manual,21.4,83.1,,Jun,2019.0,5.96,Delhi
Hyundai,Third Party,Petrol,5.0,23593.0,First Owner,998.0,Automatic,18.15,118.35,16,Jun,2020.0,11.56,Hyderabad
Hyundai,Third Party,Petrol,5.0,13610.0,First Owner,998.0,Manual,20.0,118.36,,Jun,2021.0,9.19,Bangalore
Hyundai,Zero Dep,Petrol,5.0,15402.0,First Owner,1197.0,Manual,18.9,82.0,,Jun,2016.0,4.75,Mumbai
Maruti,Third Party,Petrol,5.0,5615.0,First Owner,796.0,Manual,22.05,47.33,,Jun,2021.0,3.63,Ahmedabad
Honda,Third Party insurance,Petrol,5.0,36000.0,First Owner,1497.0,Automatic,15.6,116.3,15,Apr,2012.0,4.75,Mumbai
Honda,Comprehensive,Petrol,5.0,43127.0,First Owner,1199.0,Manual,19.5,88.76,,Aug,2019.0,6.0,Jaipur
Maruti,Comprehensive,Petrol,5.0,51000.0,Second Owner,1197.0,Manual,22.0,81.8,,Jan,2017.0,5.9,Jaipur
Renault,Comprehensive,Petrol,5.0,26665.0,Second Owner,799.0,Manual,25.17,53.3,,Jun,2019.0,4.06,Delhi
Ford,Third Party,Diesel,5.0,29454.0,First Owner,1498.0,Manual,23.0,98.96,16,Feb,2018.0,9.0,Ahmedabad
Maruti,Third Party,Petrol,5.0,90194.0,First Owner,1197.0,Manual,21.21,81.8,,Jun,2018.0,4.91,Delhi
Maruti,Third Party insurance,CNG,5.0,80000.0,First Owner,998.0,Manual,31.79,58.33,,,,3.8,Agra
Mahindra,Third Party insurance,Diesel,7.0,30000.0,First Owner,1493.0,Manual,16.0,74.96,,Oct,2020.0,8.4,Kolkata
Mercedes-Benz,Third Party,Diesel,5.0,53000.0,First Owner,2143.0,Automatic,19.27,170.0,17,Mar,2010.0,2.99,Kolkata
Ford,Not Available,Diesel,5.0,114866.0,First Owner,1498.0,Manual,22.7,89.84,16,Aug,2014.0,4.0,Jaipur
Chevrolet,Third Party,Petrol,5.0,35186.0,First Owner,1150.0,Manual,15.26,74.9,13,Jun,2009.0,0.8,Kolkata
Nissan,Third Party,Petrol,5.0,56431.0,Second Owner,1198.0,Manual,23.08,63.1,,Jun,2013.0,2.76,Pune
Volkswagen,Third Party insurance,Diesel,5.0,84000.0,First Owner,1968.0,Manual,19.33,138.1,16,May,2013.0,6.25,Hyderabad
Honda,Third Party,Petrol,5.0,70022.0,First Owner,1497.0,Manual,17.4,117.3,15,Jun,2014.0,4.0,Kolkata
Toyota,Third Party,Diesel,8.0,122842.0,First Owner,2494.0,Manual,12.99,100.6,15,Jan,2014.0,5.84,Delhi
Maruti,Third Party,Petrol,5.0,57175.0,First Owner,1197.0,Manual,21.4,83.1,16,Apr,2017.0,6.3,Ahmedabad
Maruti,Zero Dep,Petrol,5.0,22858.0,First Owner,1373.0,Automatic,19.12,91.1,15,Dec,2017.0,8.25,Mumbai
Toyota,Third Party,Petrol,5.0,25239.0,Second Owner,1197.0,Manual,21.01,81.8,R16,Jun,2019.0,7.64,Bangalore
Renault,Third Party,Diesel,5.0,87257.0,First Owner,1461.0,Manual,19.87,83.8,,Feb,2015.0,4.66,Delhi
Hyundai,Third Party,Petrol,5.0,20044.0,First Owner,1086.0,Automatic,20.3,68.0,,Jun,2018.0,5.1,Mumbai
Renault,Zero Dep,Petrol,5.0,49066.0,First Owner,999.0,Manual,23.01,67.0,,Mar,2017.0,2.5,Mumbai
Hyundai,Third Party,Petrol,5.0,41658.0,First Owner,998.0,Automatic,18.15,118.35,16,Jun,2019.0,10.67,Hyderabad
Toyota,Comprehensive,Diesel,7.0,65000.0,First Owner,2494.0,Manual,12.99,100.6,15,Aug,2014.0,9.9,Ahmedabad
Volkswagen,Comprehensive,Diesel,5.0,110000.0,First Owner,1498.0,Manual,22.27,108.6,15,Apr,2013.0,5.4,Bangalore
Land,Third Party insurance,Petrol,5.0,90000.0,Second Owner,4999.0,Automatic,22.8,503.0,20,Jul,2009.0,19.25,Delhi
Toyota,Comprehensive,Diesel,7.0,139000.0,Third Owner,2982.0,Manual,11.5,171.0,17,May,2011.0,12.5,Bangalore
Skoda,Comprehensive,Petrol,5.0,25747.0,First Owner,999.0,Automatic,16.24,108.62,R15,Sept,2020.0,11.65,Bangalore
Kia,Third Party,Petrol,5.0,33155.0,First Owner,1497.0,Manual,16.8,113.43,,Jun,2020.0,10.4,Ahmedabad
Maruti,Not Available,Petrol,5.0,16670.0,Second Owner,796.0,Manual,22.74,47.3,,Nov,2014.0,2.5,Jaipur
Hyundai,Third Party insurance,Diesel,5.0,40015.0,First Owner,1120.0,Manual,24.0,70.0,14,Aug,2013.0,3.65,Hyderabad
Skoda,Comprehensive,Petrol,5.0,13025.0,First Owner,999.0,Manual,18.97,108.62,R16,Feb,2021.0,11.85,Bangalore
BMW,Comprehensive,Diesel,5.0,166242.0,First Owner,1995.0,Automatic,18.48,,17,Mar,2009.0,6.0,Ahmedabad
Hyundai,Third Party,Petrol,5.0,47849.0,Second Owner,1591.0,Manual,15.29,121.3,,Jun,2019.0,9.26,Kolkata
Toyota,Comprehensive,Petrol,5.0,13236.0,Second Owner,1496.0,Manual,17.1,105.5,15,Feb,2019.0,7.5,Kolkata
Maruti,Third Party,Petrol,7.0,23483.0,First Owner,1373.0,Manual,16.02,93.7,,Jun,2014.0,6.0,Ahmedabad
Hyundai,Comprehensive,Petrol,5.0,71333.0,First Owner,1197.0,Manual,18.6,81.83,,Jun,2016.0,6.25,Bangalore
Mercedes-Benz,Third Party insurance,Diesel,7.0,85170.0,Second Owner,2987.0,Automatic,11.3,254.8,19,Sept,2016.0,36.95,Mumbai
Mercedes-Benz,Comprehensive,Petrol,5.0,71000.0,Second Owner,1991.0,Automatic,13.7,183.0,18,Mar,2016.0,18.5,Mumbai
Maruti,Comprehensive,Petrol,5.0,95241.0,First Owner,1197.0,Automatic,21.21,81.8,,Jun,2018.0,6.73,Hyderabad
Honda,Third Party,Petrol,5.0,45309.0,First Owner,1198.0,Manual,17.8,86.7,,Jun,2018.0,6.03,Ahmedabad
Maruti,Not Available,Diesel,5.0,41698.0,Second Owner,1248.0,Manual,24.3,88.5,16,Apr,2017.0,9.0,Hyderabad
Maruti,Third Party,Petrol,5.0,11919.0,First Owner,1197.0,Automatic,22.61,88.5,15,Jun,2020.0,8.2,Mumbai
Honda,Third Party insurance,Petrol,5.0,46004.0,First Owner,1198.0,Manual,19.4,86.8,,Dec,2012.0,2.75,Ahmedabad
Nissan,Third Party insurance,Diesel,5.0,153000.0,First Owner,1461.0,Manual,19.01,108.5,16,Apr,2014.0,5.75,Hyderabad
Honda,Comprehensive,Diesel,5.0,65815.0,First Owner,1498.0,Automatic,23.8,78.9,,Jun,2018.0,6.12,Delhi
Honda,Zero Dep,Petrol,5.0,23898.0,Second Owner,1497.0,Automatic,18.0,117.3,15,Oct,2017.0,7.5,Mumbai
Hyundai,Third Party,Petrol,5.0,16594.0,Second Owner,1197.0,Manual,18.9,81.86,,Jun,2018.0,5.26,Pune
Maruti,,Petrol,5.0,40518.0,First Owner,796.0,Manual,24.7,47.3,,Oct,2016.0,3.5,Bangalore
BMW,Third Party,Diesel,5.0,26357.0,First Owner,1995.0,Automatic,18.12,190.0,18,Feb,2018.0,30.0,Kolkata
Toyota,Comprehensive,Diesel,7.0,98000.0,First Owner,2755.0,Automatic,12.9,174.5,17,May,2019.0,32.0,Jaipur
Hyundai,Comprehensive,Petrol,5.0,46568.0,First Owner,1086.0,Manual,,62.0,13,Jun,2010.0,2.29,Bangalore
Honda,Comprehensive,Petrol,5.0,36421.0,First Owner,1199.0,Automatic,18.3,88.76,R15,Feb,2021.0,9.5,Mumbai
Maruti,Comprehensive,Petrol,5.0,4875.0,Second Owner,1197.0,Manual,20.89,81.8,,Jun,2018.0,4.83,Mumbai
Hyundai,Comprehensive,Petrol,5.0,97000.0,First Owner,1197.0,Manual,17.0,80.0,14,May,2010.0,3.9,Bangalore
Renault,Third Party,Diesel,5.0,83040.0,First Owner,1461.0,Manual,20.45,83.8,16,Jan,2014.0,3.0,Delhi
Hyundai,Third Party,Petrol,5.0,42500.0,Second Owner,1086.0,Manual,19.81,68.05,,,,2.11,Mumbai
Maruti,Third Party insurance,Diesel,7.0,42000.0,First Owner,1248.0,Manual,25.47,88.5,,Aug,2019.0,9.0,Kolkata
Maruti,Comprehensive,Petrol,5.0,54000.0,Second Owner,1197.0,Manual,20.89,81.8,15,,,4.5,Agra
Maruti,Comprehensive,Petrol,5.0,7398.0,First Owner,998.0,Manual,21.7,65.71,,Jun,2021.0,4.62,Hyderabad
Hyundai,Not Available,Petrol,5.0,85885.0,First Owner,1495.0,Manual,16.36,93.7,13,Nov,2011.0,2.8,Ahmedabad
Maruti,Third Party,Diesel,5.0,41535.0,First Owner,1248.0,Manual,26.59,74.0,15,Mar,2015.0,5.0,Jaipur
Toyota,Comprehensive,Diesel,7.0,85000.0,First Owner,2755.0,Automatic,11.36,171.5,17,Sept,2018.0,19.9,Delhi
Maruti,Third Party,Petrol,5.0,28011.0,Second Owner,1197.0,Manual,21.4,83.1,,Jun,2016.0,5.32,Delhi
Hyundai,Comprehensive,Petrol,5.0,31367.0,First Owner,1197.0,Manual,18.9,81.86,,Apr,2019.0,4.93,Kolkata
Hyundai,Not Available,Petrol,5.0,45304.0,Second Owner,1197.0,Manual,18.6,81.86,,Nov,2019.0,6.0,Hyderabad
Mahindra,Third Party insurance,Petrol,5.0,19000.0,First Owner,1197.0,Manual,16.82,108.62,16,Mar,2020.0,9.95,Delhi
Hyundai,Third Party,Petrol,5.0,75806.0,First Owner,1197.0,Automatic,17.4,81.86,15,Jun,2020.0,8.95,Hyderabad
Maruti,Third Party,Petrol,5.0,74861.0,Second Owner,1197.0,Manual,21.4,83.1,16,Jun,2017.0,5.51,Kolkata
Hyundai,Third Party,Petrol,5.0,74836.0,First Owner,1197.0,Manual,17.52,81.86,,Jun,2020.0,7.28,Delhi
Honda,Comprehensive,Petrol,5.0,36472.0,First Owner,1497.0,Automatic,18.0,117.6,16,Jun,2019.0,11.03,Delhi
Toyota,Comprehensive,Diesel,7.0,20000.0,First Owner,2755.0,Automatic,12.9,174.5,17,Dec,2018.0,32.5,Delhi
Hyundai,Third Party insurance,Diesel,5.0,68439.0,First Owner,1582.0,Manual,22.32,126.32,16,Feb,2014.0,5.5,Hyderabad
Volkswagen,Comprehensive,Diesel,5.0,58000.0,First Owner,1498.0,Manual,22.27,108.6,15,Aug,2019.0,9.35,Bangalore
Toyota,Not Available,Petrol,5.0,121153.0,Second Owner,1496.0,Manual,17.6,88.73,15,Aug,2011.0,3.0,Jaipur
Maruti,Third Party insurance,Petrol,5.0,29810.0,First Owner,1197.0,Manual,21.21,81.8,R15,Mar,2018.0,6.5,Hyderabad
Hyundai,Third Party,Petrol,5.0,31200.0,First Owner,1197.0,Manual,18.9,82.0,14,Jun,2016.0,5.39,Mumbai
Maruti,Comprehensive,Petrol,5.0,29401.0,First Owner,1197.0,Manual,21.4,83.1,16,Jun,2017.0,5.25,Kolkata
Maruti,Not Available,Petrol,5.0,73814.0,Second Owner,998.0,Manual,20.51,67.04,,Jan,2013.0,3.1,Jaipur
Audi,Comprehensive,Diesel,7.0,99000.0,Second Owner,2967.0,Automatic,12.07,241.4,18,Nov,2013.0,15.25,Delhi
Hyundai,Comprehensive,Petrol,5.0,61522.0,Second Owner,1197.0,Manual,20.36,78.9,13,Jun,2013.0,2.96,Delhi
Mahindra,Comprehensive,Diesel,7.0,62000.0,First Owner,2696.0,Automatic,11.18,184.0,16,Jan,2013.0,9.75,Bangalore
Toyota,Comprehensive,Diesel,7.0,112538.0,Third Owner,2982.0,Manual,12.55,168.5,17,Sept,2013.0,15.0,Jaipur
Mitsubishi,Third Party insurance,Diesel,7.0,34000.0,First Owner,2477.0,Automatic,13.5,175.56,17,Aug,2019.0,19.45,Jaipur
Tata,Third Party,Petrol,5.0,93848.0,First Owner,1198.0,Automatic,17.0,108.5,,Jun,2018.0,6.23,Delhi
Honda,Third Party,Petrol,5.0,10015.0,First Owner,1199.0,Manual,18.6,88.76,R15,Nov,2020.0,8.14,Kolkata
Tata,Third Party,Petrol,5.0,80552.0,First Owner,1199.0,Manual,23.84,84.0,14,Jun,2019.0,4.35,Jaipur
Hyundai,Not Available,Petrol,5.0,45973.0,First Owner,1086.0,Manual,17.92,62.1,13,Feb,2012.0,1.5,Mumbai
Audi,Not Available,Diesel,5.0,94536.0,Second Owner,1968.0,Automatic,20.38,143.0,16,Jul,2015.0,12.0,Ahmedabad
Tata,Comprehensive,Petrol,5.0,53838.0,First Owner,1199.0,Manual,18.53,84.88,16,Jun,2020.0,7.24,Delhi
Maruti,Comprehensive,Petrol,5.0,12026.0,First Owner,796.0,Manual,22.05,47.33,,Jun,2020.0,3.34,Kolkata
Toyota,Third Party,Petrol,5.0,23240.0,First Owner,1496.0,Automatic,17.8,105.5,15,Jun,2018.0,9.85,Bangalore
Maruti,Third Party,Petrol,5.0,40848.0,Second Owner,1197.0,Manual,22.41,88.5,,Jun,2020.0,6.8,Hyderabad
Maruti,Comprehensive,Diesel,5.0,111533.0,First Owner,1248.0,Manual,23.2,73.94,,Jul,2016.0,3.91,Jaipur
BMW,Third Party insurance,Diesel,5.0,74000.0,First Owner,1995.0,Automatic,20.68,188.0,17,Mar,2018.0,24.99,Mumbai
Kia,Comprehensive,Petrol,5.0,5000.0,First Owner,1497.0,Automatic,,113.43,17,Dec,2022.0,17.75,Delhi
Honda,Not Available,Diesel,5.0,58567.0,Second Owner,1498.0,Manual,26.0,98.6,,Oct,2016.0,7.0,Hyderabad
Maruti,Third Party,Petrol,5.0,9638.0,First Owner,1197.0,Manual,22.38,88.5,,Jun,2021.0,6.88,Delhi
Ford,Third Party insurance,Petrol,5.0,35000.0,First Owner,1299.0,Manual,13.8,,13,,,1.5,Ahmedabad
Audi,Comprehensive,Petrol,5.0,82141.0,Second Owner,1781.0,Automatic,12.3,16.0,16,Sept,2009.0,10.49,Bangalore
Hyundai,Third Party insurance,CNG,5.0,17824.0,First Owner,1197.0,Manual,18.9,65.39,,Jun,2019.0,5.48,Mumbai
Hyundai,Third Party,Petrol,5.0,39538.0,Second Owner,1197.0,Manual,20.7,81.86,R15,Jun,2021.0,6.77,Kolkata
Audi,Third Party insurance,Petrol,5.0,27000.0,Second Owner,1395.0,Automatic,17.84,147.51,17,Aug,2018.0,29.9,Agra
Maruti,Third Party,Petrol,5.0,45959.0,Second Owner,1197.0,Manual,22.0,81.8,,Jun,2014.0,3.69,Delhi
Honda,Comprehensive,Petrol,5.0,84067.0,Second Owner,1199.0,Manual,18.7,88.7,15,Mar,2016.0,4.5,Ahmedabad
Hyundai,Third Party insurance,Diesel,5.0,110000.0,First Owner,1396.0,Manual,22.54,88.73,16,,,6.5,Agra
Hyundai,Third Party insurance,Petrol,5.0,15000.0,First Owner,998.0,Manual,18.0,118.35,,,,10.0,Bangalore
Ford,Third Party,Petrol,5.0,37456.0,Second Owner,1194.0,Manual,20.4,94.93,15,Jun,2019.0,6.07,Bangalore
Maruti,Third Party,Petrol,5.0,71296.0,Second Owner,1197.0,Manual,20.4,81.8,,Jun,2015.0,3.62,Delhi
Honda,Third Party,Petrol,5.0,47867.0,First Owner,2354.0,Automatic,12.0,187.4,17,Mar,2014.0,10.35,Ahmedabad
Tata,Third Party,Diesel,5.0,7539.0,First Owner,1956.0,Automatic,14.6,167.67,17,Jun,2022.0,20.96,Delhi
Maruti,Third Party,Diesel,5.0,41295.0,First Owner,1248.0,Manual,22.9,74.0,14,Jun,2012.0,4.88,Bangalore
Jeep,Zero Dep,Diesel,5.0,99118.0,First Owner,1956.0,Manual,17.1,170.63,18,Apr,2019.0,12.5,Ahmedabad
Maruti,Comprehensive,Petrol,5.0,15000.0,First Owner,1462.0,Manual,17.03,103.26,R16,,,8.9,Agra
Mahindra,Not Available,Diesel,7.0,75428.0,First Owner,2179.0,Manual,15.1,140.0,,Apr,2014.0,4.2,Delhi
Hyundai,Not Available,CNG,5.0,57659.0,First Owner,1086.0,Manual,30.48,58.0,,Jan,2019.0,5.35,Mumbai
Maruti,Comprehensive,Petrol,5.0,131792.0,First Owner,796.0,Manual,19.7,46.3,12,Feb,2009.0,0.8906,Jaipur
Toyota,Comprehensive,Diesel,8.0,135000.0,Second Owner,2494.0,Manual,12.8,,15,Oct,2007.0,3.45,Mumbai
Hyundai,Comprehensive,Petrol,5.0,78070.0,Third Owner,1197.0,Manual,20.36,78.9,13,Aug,2010.0,1.85,Ahmedabad
Maruti,Comprehensive,Petrol,5.0,48989.0,First Owner,1197.0,Manual,21.4,83.1,16,Jun,2016.0,5.17,Kolkata
Toyota,Comprehensive,Diesel,7.0,120000.0,First Owner,2755.0,Automatic,12.9,174.5,17,Apr,2017.0,32.0,Bangalore
Hyundai,Comprehensive,Petrol,5.0,41000.0,First Owner,1591.0,Automatic,13.0,121.3,17,Feb,2016.0,9.75,Mumbai
Tata,Not Available,Diesel,5.0,107455.0,Second Owner,1396.0,Manual,19.09,69.0,14,Sept,2010.0,1.2,Hyderabad
Maruti,Third Party,Petrol,5.0,15286.0,First Owner,1462.0,Manual,20.65,103.25,16,Jun,2020.0,10.24,Bangalore
Tata,Third Party,Diesel,5.0,54000.0,First Owner,1248.0,Manual,18.4,75.0,14,Apr,2009.0,1.69,Mumbai
Audi,Comprehensive,Diesel,5.0,30000.0,First Owner,1968.0,Automatic,17.01,188.0,18,Aug,2020.0,44.0,Delhi
Maruti,Comprehensive,Petrol,5.0,42751.0,First Owner,1197.0,Manual,20.89,81.8,15,Jun,2021.0,7.55,Pune
Maruti,Zero Dep,Petrol,5.0,11569.0,Second Owner,796.0,Manual,24.7,47.3,,Jun,2018.0,3.33,Ahmedabad
Hyundai,Third Party insurance,Petrol,5.0,53000.0,First Owner,1197.0,Manual,17.19,81.86,16,Oct,2017.0,7.9,Hyderabad
Audi,Third Party insurance,Diesel,5.0,72000.0,First Owner,1968.0,Automatic,15.73,174.33,16,Jan,2014.0,14.0,Ahmedabad
Maruti,Third Party,Petrol,5.0,48719.0,Second Owner,998.0,Manual,23.95,67.05,,Jun,2018.0,3.55,Hyderabad
Maruti,Third Party insurance,Petrol,5.0,60000.0,First Owner,1197.0,Manual,16.1,,14,,,2.1,Kolkata
Maruti,Third Party,Petrol,5.0,66460.0,First Owner,1197.0,Manual,21.21,81.8,,Jun,2020.0,5.42,Delhi
Hyundai,Comprehensive,Diesel,5.0,80499.0,First Owner,1582.0,Manual,19.67,126.2,17,Nov,2019.0,12.5,Jaipur
Hyundai,Zero Dep,Petrol,5.0,27802.0,First Owner,1197.0,Manual,20.14,81.86,14,Jun,2018.0,6.58,Bangalore
Ford,Comprehensive,Petrol,5.0,59000.0,First Owner,1496.0,Manual,15.9,120.69,R16,Apr,2016.0,6.45,Delhi
Hyundai,Comprehensive,Petrol,5.0,66372.0,First Owner,1197.0,Manual,20.36,78.9,13,Jun,2014.0,3.17,Delhi
Hyundai,Comprehensive,CNG,5.0,18271.0,First Owner,1197.0,Manual,,68.05,13,Jun,2021.0,7.14,Delhi
Maruti,Third Party,Petrol,5.0,71874.0,First Owner,998.0,Manual,18.9,67.1,14,Jun,2012.0,3.17,Bangalore
Maruti,Third Party insurance,Petrol,8.0,25000.0,First Owner,796.0,Manual,16.8,34.2,12,,,1.4,Kolkata
Maruti,Comprehensive,Diesel,5.0,19000.0,First Owner,1248.0,Manual,24.3,88.5,16,Nov,2019.0,8.5,Kolkata
Maruti,Third Party,Petrol,5.0,36000.0,Second Owner,1197.0,Manual,21.4,83.1,16,Oct,2016.0,5.85,Mumbai
Maruti,Third Party,Petrol,5.0,38093.0,First Owner,998.0,Manual,20.92,67.1,13,Jun,2013.0,2.44,Hyderabad
Hyundai,Third Party,Petrol,5.0,26007.0,First Owner,1197.0,Manual,18.6,81.86,15,Jun,2019.0,6.96,Pune
Maruti,Third Party,Petrol,5.0,63269.0,First Owner,998.0,Automatic,23.1,67.04,,Nov,2018.0,4.6,Ahmedabad
Ford,Not Available,Diesel,5.0,105801.0,First Owner,1399.0,Manual,20.0,68.05,14,May,2012.0,1.75,Jaipur
Honda,Third Party,Petrol,5.0,46806.0,First Owner,1497.0,Manual,17.4,117.3,,Apr,2014.0,3.2,Kolkata
Volvo,Third Party insurance,Diesel,5.0,56000.0,Second Owner,1969.0,Automatic,11.2,231.78,19,Jan,2020.0,45.5,Delhi
Maruti,Third Party,Diesel,5.0,39303.0,First Owner,1248.0,Manual,24.3,88.5,16,Jun,2018.0,7.48,Delhi
Renault,Third Party,Petrol,5.0,3263.0,First Owner,999.0,Automatic,22.3,67.06,,Jun,2022.0,5.49,Mumbai
BMW,Comprehensive,Diesel,5.0,127934.0,First Owner,1995.0,Automatic,17.05,184.0,17,Nov,2013.0,7.25,Jaipur
Maruti,Third Party,Petrol,5.0,16447.0,First Owner,998.0,Manual,21.7,65.71,,Jun,2019.0,4.35,Ahmedabad
Tata,Third Party,Diesel,5.0,20691.0,First Owner,1497.0,Manual,23.22,113.42,,Jun,2021.0,10.07,Ahmedabad
Toyota,Third Party,Diesel,8.0,163000.0,Second Owner,2494.0,Manual,12.8,,15,Aug,2006.0,3.3,Pune
Volkswagen,Zero Dep,Petrol,5.0,11826.0,First Owner,999.0,Manual,18.24,108.62,R16,Jun,2020.0,9.04,Hyderabad
Land,Third Party insurance,Petrol,5.0,29000.0,First Owner,1997.0,Automatic,15.8,247.0,19,Jun,2020.0,85.0,Jaipur
Honda,Third Party,Petrol,5.0,78500.0,First Owner,1497.0,Automatic,16.8,118.0,15,Apr,2011.0,3.5,Mumbai
